ID,SMILES,PriceMol,QED,Violation,tPSA,RotB,LogP,MW,HBD,HBA,MR,HvyAtm,Atoms,Rings,CAtm,HetAtm,AD_Distance,In_AD,pIC50_COX2_pred,pIC50_COX1_pred,IC50_COX2_pred_nM,IC50_COX1_pred_nM,SI_pred,QSAR_score
A78C7S,COc1ccc(C2=N/C(=C\c3ccc(C(F)(F)F)cc3)C(=O)S2)cc1OC,271.11242999999996,0.7015,Lipinski,47.89,4,4.783700000000003,393.3860000000001,0,5,98.10200000000002,27,27,3,19,8,1.1973272003521507,True,6.760882830674797,5.350038070655428,173.42718279001707,4466.444371708935,25.75400407165027,8.171727590694166
A4C7S,COc1ccc(C2=N/C(=C\c3cccc(C(F)(F)F)c3)C(=O)S2)cc1OC,206.68766,0.7015,Lipinski,47.89,4,4.783700000000003,393.38600000000014,0,5,98.10200000000002,27,27,3,19,8,1.1973272003521507,True,6.760882830674797,5.350038070655428,173.42718279001707,4466.444371708935,25.75400407165027,8.171727590694166
A49C7S,COc1ccc(C2=N/C(=C\c3ccccc3C(F)(F)F)C(=O)S2)cc1OC,239.77064999999996,0.7015,Lipinski,47.89,4,4.783700000000002,393.38600000000014,0,5,98.10200000000002,27,27,3,19,8,1.1973272003521505,True,6.760882830674797,5.350038070655428,173.42718279001707,4466.444371708935,25.75400407165027,8.171727590694166
A104C34S,Cn1cccc1C1=N/C(=C\c2cccc(-c3ccccn3)c2)C(=O)S1,6653.140960000001,0.6701,none,47.25,3,4.148200000000003,345.4270000000001,0,5,102.19800000000002,25,25,4,20,5,1.6182667708867033,True,6.317546862494396,4.468968700537222,481.34131212079114,33964.97501559394,70.56318283993569,8.16612502445157
A13C24S,COc1ccc(/C=C2\N=C(c3c(F)cccc3Br)SC2=O)cc1,296.43419,0.7138,Lipinski,38.66,3,4.657900000000002,392.2490000000001,0,4,94.20600000000002,23,23,3,17,6,1.7886808340616616,True,6.842413731826016,5.521461169393199,143.7428555536596,3009.8082661367275,20.938837304600213,8.163366294258832
A56C4S,COc1ccc(Br)c(C2=N/C(=C\c3ccc(F)cc3)C(=O)S2)c1,258.85979,0.7138,Lipinski,38.66,3,4.657900000000002,392.2490000000001,0,4,94.206,23,23,3,17,6,1.7886808340616618,True,6.842413731826016,5.521461169393199,143.7428555536596,3009.8082661367275,20.938837304600213,8.163366294258832
A46C4S,COc1ccc(Br)c(C2=N/C(=C\c3cccc(F)c3)C(=O)S2)c1,258.85979,0.7138,Lipinski,38.66,3,4.657900000000002,392.2490000000001,0,4,94.206,23,23,3,17,6,1.7886808340616618,True,6.842413731826016,5.521461169393199,143.7428555536596,3009.8082661367275,20.938837304600213,8.163366294258832
A54C4S,COc1ccc(Br)c(C2=N/C(=C\c3ccccc3F)C(=O)S2)c1,258.85979,0.7138,Lipinski,38.66,3,4.657900000000002,392.2490000000001,0,4,94.20600000000002,23,23,3,17,6,1.7886808340616616,True,6.842413731826016,5.521461169393199,143.7428555536596,3009.8082661367275,20.938837304600213,8.163366294258832
A56C32S,COc1ccc(C2=N/C(=C\c3ccc(F)cc3)C(=O)S2)c(Br)c1,307.37924,0.7138,Lipinski,38.66,3,4.657900000000002,392.249,0,4,94.20600000000003,23,23,3,17,6,1.7886808340616616,True,6.842413731826016,5.521461169393199,143.7428555536596,3009.8082661367275,20.938837304600213,8.163366294258832
A46C32S,COc1ccc(C2=N/C(=C\c3cccc(F)c3)C(=O)S2)c(Br)c1,307.37924,0.7138,Lipinski,38.66,3,4.657900000000002,392.249,0,4,94.20600000000003,23,23,3,17,6,1.7886808340616616,True,6.842413731826016,5.521461169393199,143.7428555536596,3009.8082661367275,20.938837304600213,8.163366294258832
