Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL1830468;;;520.72;2;6.42;32;Cc1ccc(-c2cc(CCC(=O)N3CCN(Cc4ccc(C(C)(C)C)cc4)CC3)nn2-c2ccccc2)cc1;IC50;'=';2500.0;nM;5.60;;;UO_0000065;10.76;0.20;-0.82;13.54;0;CHEMBL1833642;Inhibition of COX1-mediated 12-HHT production in human platelet after 5 mins by HPLC analysis;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1828531;1;Scientific Literature;Eur J Med Chem;2011;;;;;2.5
CHEMBL1830471;;;571.77;2;6.97;35;Cc1ccc(-c2cc(CCC(=O)N3CCN(Cc4ccc(C(C)(C)C)cc4)CC3)nn2-c2ccc3ccccc3n2)cc1;IC50;'=';41.0;nM;7.39;;;UO_0000065;12.92;0.23;0.42;13.61;0;CHEMBL1833642;Inhibition of COX1-mediated 12-HHT production in human platelet after 5 mins by HPLC analysis;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1828531;1;Scientific Literature;Eur J Med Chem;2011;;;;;0.041
CHEMBL1830480;;;475.59;1;7.06;44;Cc1ccc(-c2cc(CCC(=O)Oc3ccc(C(C)C)cc3)nn2-c2ccc3ccccc3n2)cc1;IC50;'=';14.0;nM;7.85;;;UO_0000065;16.51;0.30;0.79;13.78;0;CHEMBL1833642;Inhibition of COX1-mediated 12-HHT production in human platelet after 5 mins by HPLC analysis;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1828531;1;Scientific Literature;Eur J Med Chem;2011;;;;;0.014
CHEMBL261266;;;280.25;0;3.54;9g;Nc1ccccc1NC(=O)c1cccc(C(F)(F)F)c1;IC50;'=';72000.0;nM;4.14;;;UO_0000065;14.78;0.28;0.60;7.52;0;CHEMBL936640;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1144769;1;Scientific Literature;J Med Chem;2008;;;;;72.0
CHEMBL406515;;;280.25;0;3.54;11n;Nc1cccc(C(=O)Nc2ccc(C(F)(F)F)cc2)c1;IC50;'=';19000.0;nM;4.72;;;UO_0000065;16.85;0.32;1.18;8.57;0;CHEMBL936640;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1144769;1;Scientific Literature;J Med Chem;2008;;;;;19.0
CHEMBL259539;;;280.25;0;3.54;9j;Nc1ccccc1NC(=O)c1ccc(C(F)(F)F)cc1;IC50;'=';88000.0;nM;4.06;;;UO_0000065;14.47;0.28;0.52;7.36;0;CHEMBL936640;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1144769;1;Scientific Literature;J Med Chem;2008;;;;;88.0
CHEMBL25;ASPIRIN;4.0;180.16;0;1.31;Aspirin;CC(=O)Oc1ccccc1C(=O)O;IC50;'=';100000.0;nM;4.00;;;UO_0000065;22.20;0.42;2.69;6.29;0;CHEMBL936640;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1144769;1;Scientific Literature;J Med Chem;2008;;;;;100.0
CHEMBL433892;;;274.37;0;4.42;1d;c1ccc(-c2nn(-c3ccccc3)c3c2CCCC3)cc1;IC50;'=';490.0;nM;6.31;;;UO_0000065;23.00;0.41;1.89;35.41;0;CHEMBL763481;Inhibitory activity against human prostaglandin G/H synthase 1 in platelet-rich plasma measured by the presence of thromboxane A2;B;BAO_0000366;cell-free format;;CHEMBL3559721;Plasma;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133431;1;Scientific Literature;Bioorg Med Chem Lett;2000;;;;;0.49
CHEMBL324042;;;364.83;0;4.04;44;Cc1nc(Cl)n(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL6;INDOMETHACIN;4.0;357.79;0;3.93;6;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';230.0;nM;6.64;;;UO_0000065;;;;;0;CHEMBL768836;Inhibitory effect on Prostaglandin G/H synthase 1 activity was evaluated in human whole blood as TXB2 production;F;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136052;1;Scientific Literature;J Med Chem;2002;;;;;0.23
CHEMBL116253;;;347.83;0;3.30;10ak;Cc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;100.0
CHEMBL326335;;;376.82;0;3.32;10aq;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)OCO3)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL29456;;;415.37;0;3.41;2k;COc1c(F)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F;IC50;'=';63600.0;nM;4.20;;;UO_0000065;10.10;0.20;0.79;4.81;0;CHEMBL772766;In vitro inhibitory concentration required to block recombinant human prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;63.6
CHEMBL29472;;;452.28;0;4.03;1al;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)s2)cc1;IC50;'=';2910.0;nM;5.54;;;UO_0000065;12.24;0.30;1.51;7.10;0;CHEMBL772766;In vitro inhibitory concentration required to block recombinant human prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;2.91
CHEMBL28913;;;427.47;0;4.24;1aa;CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C;IC50;'=';6330.0;nM;5.20;;;UO_0000065;12.16;0.25;0.96;6.67;0;CHEMBL772766;In vitro inhibitory concentration required to block recombinant human prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;6.33
CHEMBL296318;;;428.46;0;3.70;16;C[S+]([O-])c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL42174;;;443.88;0;4.68;55;CN(C)c1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL291129;;;431.95;0;4.08;94;CCN(CC)C(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL30200;;;399.37;0;3.61;29;CNS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772766;In vitro inhibitory concentration required to block recombinant human prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL338705;;;358.39;0;3.82;4;Cc1cc(=O)c(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772918;Inhibition concentration against cyclooxygenase-1 (COX-1) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;100.0
CHEMBL298296;;;408.91;1;5.26;96;CS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL404107;;;512.83;2;6.82;page 1433, Indomethacin Reverse Ester;COc1ccc2c(c1)c(CCOC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1;IC50;'>';66000.0;nM;;;;UO_0000065;;;;;0;CHEMBL944175;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141454;1;Scientific Literature;J Med Chem;2007;;;;;66.0
CHEMBL1631310;;;364.47;0;3.04;10b;Cc1ccc(-c2nn(-c3ccccc3)cc2C2N[C@H](C(N)=O)CS2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1639154;Inhibition of human platelets COX1 after 2 mins;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1629521;1;Scientific Literature;Eur J Med Chem;2010;;;;;100.0
CHEMBL1916954;;;514.37;1;2.63;8;O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1;IC50;'=';29800.0;nM;4.53;;;UO_0000065;8.80;0.19;1.90;3.25;0;CHEMBL1918779;Inhibition of COX1 by chemiluminescent enzyme assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1914339;1;Scientific Literature;Bioorg Med Chem;2011;;;;;29.8
CHEMBL1916968;;;514.37;1;2.63;22;O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)n1;IC50;'=';41500.0;nM;4.38;;;UO_0000065;8.52;0.19;1.75;3.14;0;CHEMBL1918779;Inhibition of COX1 by chemiluminescent enzyme assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1914339;1;Scientific Literature;Bioorg Med Chem;2011;;;;;41.5
CHEMBL98193;;;315.39;0;2.84;13i;CN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)O1;IC50;'=';5860.0;nM;5.23;;;UO_0000065;16.59;0.32;2.39;11.23;0;CHEMBL877861;Inhibition of human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134577;1;Scientific Literature;J Med Chem;2001;;;;;5.86
CHEMBL368468;;;294.31;0;2.64;116;CN1C(=O)/C(=C(/O)Nc2ccccc2)c2ccccc2C1=O;IC50;'=';370.0;nM;6.43;;;UO_0000065;21.85;0.40;3.79;9.24;0;CHEMBL768734;Concentration of drug that causes a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 1 activity as measured by PGE2 production('+' indicates 90-110% inhibition);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129978;1;Scientific Literature;J Med Chem;1997;;;;;0.37
CHEMBL28528;;;338.39;0;2.37;22d;Cc1ccc(-c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772766;In vitro inhibitory concentration required to block recombinant human prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL173072;;;399.25;0;3.49;86;CN1C(O)=C(C(=O)Nc2ccccc2Cl)c2cc(Cl)ccc2S1(=O)=O;IC50;'=';41.0;nM;7.39;;;UO_0000065;18.50;0.40;3.90;8.52;0;CHEMBL768734;Concentration of drug that causes a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 1 activity as measured by PGE2 production('+' indicates 90-110% inhibition);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129978;1;Scientific Literature;J Med Chem;1997;;;;;0.041
CHEMBL44977;;;427.42;0;4.17;48;CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F;IC50;'=';17100.0;nM;4.77;;;UO_0000065;11.15;0.22;0.60;8.64;0;CHEMBL768737;Concentration required to inhibit human prostaglandin G/H synthase 1 (COX-1) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;17.1
CHEMBL18264;;;350.34;0;2.84;MF-tricyclic;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763483;Inhibitory activity against recombinant human prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1147594;1;Scientific Literature;Bioorg Med Chem Lett;2004;;;;;100.0
CHEMBL1916956;;;473.53;0;1.94;10;Cc1ccc(S(=O)(=O)NC(=O)c2cncc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1918779;Inhibition of COX1 by chemiluminescent enzyme assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1914339;1;Scientific Literature;Bioorg Med Chem;2011;;;;;50.0
CHEMBL1916965;;;276.32;0;1.51;19;Cc1ccc(S(=O)(=O)NC(=O)c2ccccn2)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1918779;Inhibition of COX1 by chemiluminescent enzyme assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1914339;1;Scientific Literature;Bioorg Med Chem;2011;;;;;50.0
CHEMBL1950012;;;350.42;0;4.03;67;Cc1ccnc(C(=O)c2[nH]c3ccc(C(C)(C)C)cc3c2CC(=O)O)c1;IC50;'=';1510.0;nM;5.82;;;UO_0000065;16.61;0.31;1.79;7.01;0;CHEMBL1955379;Inhibition of COX-1-mediated TXB2 production in human platelets preincubated for 20 mins prior A23187 stimulation measured after 15 mins by RIA;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1949501;1;Scientific Literature;Eur J Med Chem;2012;;;;;1.51
CHEMBL1950014;;;378.31;0;3.63;69;Cc1ccnc(C(=O)c2[nH]c3ccc(OC(F)(F)F)cc3c2CC(=O)O)c1;IC50;'=';1000.0;nM;6.00;;;UO_0000065;15.86;0.30;2.37;6.50;0;CHEMBL1955379;Inhibition of COX-1-mediated TXB2 production in human platelets preincubated for 20 mins prior A23187 stimulation measured after 15 mins by RIA;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1949501;1;Scientific Literature;Eur J Med Chem;2012;;;;;1.0
CHEMBL23241;;;343.40;0;2.77;17;COc1ccncc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O;IC50;'=';60.0;nM;7.22;;;UO_0000065;21.03;0.41;4.45;9.85;0;CHEMBL769638;In vitro potency against human Prostaglandin G/H synthase 1 in U937 microsomes. ;B;BAO_0000251;microsome format;;;;;Microsome;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132626;1;Scientific Literature;J Med Chem;1999;;;;;0.06
CHEMBL1950018;;;324.34;0;2.74;73;COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1;IC50;'=';3050.0;nM;5.52;;;UO_0000065;17.01;0.31;2.78;5.98;0;CHEMBL1955379;Inhibition of COX-1-mediated TXB2 production in human platelets preincubated for 20 mins prior A23187 stimulation measured after 15 mins by RIA;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1949501;1;Scientific Literature;Eur J Med Chem;2012;;;;;3.05
CHEMBL1950020;;;368.82;0;3.95;75;O=C(O)Cc1c(C(=O)c2cc3c(cn2)CCCC3)[nH]c2cc(Cl)ccc12;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1955379;Inhibition of COX-1-mediated TXB2 production in human platelets preincubated for 20 mins prior A23187 stimulation measured after 15 mins by RIA;B;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1949501;1;Scientific Literature;Eur J Med Chem;2012;;;;;10.0
CHEMBL324825;;;356.42;0;3.81;13c;C=CCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL469574;;;399.47;0;2.95;M2;CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C(=O)O)cc2)C1=O;IC50;'=';2780.0;nM;5.56;;;UO_0000065;13.91;0.27;2.61;6.06;0;CHEMBL986821;Inhibition of calcimycin-induced COX1 activity;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153980;1;Scientific Literature;Bioorg Med Chem Lett;2009;;;;;2.78
CHEMBL1229205;;;624.81;2;7.98;11kk;COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1;IC50;'=';25000.0;nM;4.60;;;UO_0000065;7.37;0.14;-3.38;4.63;0;CHEMBL1924526;Inhibition of COX1-mediated TXB2 production in human whole blood after 30 mins by competitive enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1921749;1;Scientific Literature;J Med Chem;2011;;;;;25.0
CHEMBL497858;;;357.36;0;3.16;7;CC(COC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1)O[N+](=O)[O-];IC50;'=';600.0;nM;6.22;;;UO_0000065;17.41;0.33;3.06;6.50;0;CHEMBL997884;Inhibition of COX1 in human whole blood;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156585;1;Scientific Literature;Bioorg Med Chem Lett;2008;;;;;0.6
CHEMBL154;NAPROXEN;4.0;230.26;0;3.04;naproxen;COc1ccc2cc([C@H](C)C(=O)O)ccc2c1;IC50;'=';11000.0;nM;4.96;;;UO_0000065;21.53;0.40;1.92;10.66;1;CHEMBL971903;Inhibition of PGHS1 assessed as conversion of arachidonic acid to prostaglandin;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1158018;1;Scientific Literature;J Nat Prod;1999;;;;;11.0
CHEMBL76692;;;397.43;0;4.56;15;COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)oc3ccccc23)cc1F;IC50;'=';1130.0;nM;5.95;;;UO_0000065;14.96;0.29;1.39;7.21;0;CHEMBL664783;In vitro inhibitory activity against human recombinant cyclooxygenase-1 enzyme;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1128047;1;Scientific Literature;Bioorg Med Chem Lett;1995;;;;;1.13
CHEMBL250872;SYRINGIN;;372.37;0;-1.11;syringin;COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;IC50;'=';36000.0;nM;4.44;;;UO_0000065;11.93;0.23;5.55;3.22;0;CHEMBL1008496;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151260;1;Scientific Literature;J Nat Prod;2005;;;;;36.0
CHEMBL450070;ATRACTYLOCHROMENE;;258.36;0;4.61;atractylochromene;CC(C)=CCCC1(C)C=Cc2cc(O)cc(C)c2O1;IC50;'=';3300.0;nM;5.48;;;UO_0000065;21.22;0.39;0.87;18.61;1;CHEMBL1008496;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151260;1;Scientific Literature;J Nat Prod;2005;;;;;3.3
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;SID17389545;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL998269;Inhibition of human COX1 expressed in sf9 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;Sf9;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151268;1;Scientific Literature;J Nat Prod;2005;CHEMBL3308860;;;;100.0
CHEMBL6;INDOMETHACIN;4.0;357.79;0;3.93;Indomethacin;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';1400.0;nM;5.85;;;UO_0000065;16.36;0.32;1.92;8.54;0;CHEMBL1003454;Inhibition of COX1-catalyzed prostaglandin biosynthesis 10 mins of preincubation;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1150959;1;Scientific Literature;J Nat Prod;1998;;;;;1.4
CHEMBL521;IBUPROFEN;4.0;206.28;0;3.07;ibuprofen;CC(C)Cc1ccc(C(C)C(=O)O)cc1;IC50;'=';18000.0;nM;4.75;;;UO_0000065;23.00;0.43;1.67;12.72;0;CHEMBL1003454;Inhibition of COX1-catalyzed prostaglandin biosynthesis 10 mins of preincubation;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1150959;1;Scientific Literature;J Nat Prod;1998;;;;;18.0
CHEMBL125743;GALLOCATECHIN;;306.27;1;1.25;(+)-gallocatechin;Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2;IC50;'=';95000.0;nM;4.02;;;UO_0000065;13.13;0.25;2.77;3.08;0;CHEMBL1008496;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151260;1;Scientific Literature;J Nat Prod;2005;;;;;95.0
