ID,SMILES,PriceMol,QED,Violation,tPSA,RotB,LogP,MW,HBD,HBA,MR,HvyAtm,Atoms,Rings,CAtm,HetAtm,AD_Distance,In_AD,pIC50_COX2_pred,pIC50_COX1_pred,IC50_COX2_pred_nM,IC50_COX1_pred_nM,SI_pred,QSAR_score
A10C27N29,Cc1cc(C)c(/C=C2\N=C(c3ccccn3)N(Cc3ccc(Cl)cc3)C2=O)[nH]1,425.8222099999999,0.666,Lipinski,61.35,4,4.510040000000003,390.8740000000001,1,3,111.01970000000004,28,28,4,22,6,1.1679467585278331,True,7.25120213750545,5.805414760336248,56.07869032933626,1565.2555042475326,27.91176996208675,8.696989514674652
A17C15N5,COC(=O)C(c1cccs1)N1C(=O)/C(=C/c2ccc(F)cc2F)N=C1/C=C/c1c[nH]cn1,6775.250840000001,0.4512,none,87.64999999999999,6,3.958700000000003,454.4580000000001,1,6,115.31370000000004,32,32,4,22,10,1.3441626391812709,True,6.858145718082494,5.26936627908348,138.62906111187854,5378.160032162923,38.79532898100318,8.446925157081509
A30C14N42,CCOC(=O)C(C)N1C(=O)/C(=C/c2ccc(OC)cc2OC)N=C1c1ccnc2ccccc12,954.20082,0.394,none,90.32,7,3.8335000000000026,459.5020000000002,0,7,128.74400000000003,34,34,4,26,8,2.0478620960444056,True,6.552809379806867,4.520507493299911,280.0210115969781,30164.24827437876,107.72137455810936,8.585111266313822
A91C35N11,COc1ccc(N2C(=O)/C(=C/c3cnccn3)N=C2c2ccccc2C)cc1,1624.7572999999995,0.6579,none,67.68,4,3.6281200000000022,370.4120000000001,0,5,108.205,28,28,4,22,6,1.1243709332992688,True,6.463469479850162,4.518906479395966,343.9778836603084,30275.653112476743,88.01627822786169,8.408032480304358
A10C15N26,Cc1cc(C)c(/C=C2\N=C(/C=C/c3c[nH]cn3)N(C3CCCc4ccccc43)C2=O)[nH]1,985.1158299999998,0.6092,Lipinski,77.14,4,4.727240000000003,411.50900000000024,2,3,122.26740000000002,31,31,5,25,6,1.995341866214882,True,6.688607503920103,4.831962432054715,204.82949585649553,14724.398679651727,71.88612469157131,8.54525257578549
A86C34N46,Cn1cccc1C1=N/C(=C\c2ccco2)C(=O)N1Cc1ccccc1,654.05982,0.6877,none,50.74,4,3.4482000000000017,331.37500000000006,0,4,95.627,25,25,4,20,5,1.6023004180155942,True,6.527040755342991,4.5741473923634075,297.13871758213565,26659.537303723017,89.72084661553315,8.479934118322575
A94C26N59,CC(=O)NCC1=N/C(=C\c2cc(Cl)cc(Cl)c2)C(=O)N1Cc1ccc(C)cc1,259.18771000000004,0.7424,Lipinski,61.77,5,4.219720000000002,416.30800000000016,1,3,112.28670000000002,28,28,3,21,7,0.8961147976469961,True,6.8599208271928624,5.315928641955675,138.06359345275928,4831.38178971458,34.99388701169593,8.40391301243005
A67C43N36,COc1ccccc1N1C(=O)/C(=C/c2cccn2C)N=C1C(F)(F)F,6932.448340000001,0.7978,none,46.83,3,3.382200000000002,349.312,0,4,87.36000000000004,25,25,3,17,8,1.6381704203027396,True,6.420133570541751,4.3962045998775015,380.0724841852676,40160.15683117088,105.66446796920629,8.444062541206
A17C3N24,CCCN1C(=O)/C(=C/c2ccc(F)cc2F)N=C1c1cnc2ccccc2c1,377.86020999999994,0.6263,Lipinski,45.56,4,4.552900000000003,377.39400000000006,0,3,104.619,28,28,4,22,6,1.4710713345712556,True,6.651329300534236,4.723511671543825,223.1879275355051,18901.15434175926,84.68717170534428,8.579146929524647
A89C27N40,C=C(C)/C=C1\N=C(c2ccccn2)N(c2ccccc2Br)C1=O,251.14357,0.7662,none,45.56,3,4.097500000000002,368.2340000000001,0,3,95.29900000000006,23,23,3,18,5,1.8522397821119736,True,6.877210059093175,5.066215970933358,132.6752580233813,8585.864476231782,64.71338065699257,8.688204147252991
